day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-2,80700,BANANAS,4973,29,,,,,4979,2,4980,27,,,4976,8201.75
-2,80800,PEARLS,9995,25,,,,,10002,4,10005,25,,,9998.5,30
-2,80800,BANANAS,4972,25,,,,,4977,5,4979,25,,,4974.5,8469.25
-2,80900,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,30
-2,80900,BANANAS,4973,2,4972,28,,,4979,30,,,,,4976,8331.25
-2,81000,BANANAS,4973,32,,,,,4980,32,,,,,4976.5,7893.75
-2,81000,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,30
-2,81100,PEARLS,9996,1,9995,28,,,10002,6,10004,1,10005,28,9999,30
-2,81100,BANANAS,4973,29,,,,,4978,6,4979,1,4980,28,4975.5,8218.5
-2,81200,BANANAS,4973,27,,,,,4978,3,4979,1,4980,26,4975.5,8228.75
-2,81200,PEARLS,9996,1,9995,26,,,10002,3,10004,1,10005,26,9999,30
-2,81300,PEARLS,9996,2,9995,20,,,9998,1,10002,8,10004,2,9997,30
-2,81300,BANANAS,4973,2,4972,20,,,4977,7,4979,22,,,4975,8355.25
-2,81400,BANANAS,4973,23,,,,,4979,23,,,,,4976,8277.5
-2,81400,PEARLS,10002,1,9996,2,9995,21,10004,2,10005,21,,,10003,28
-2,81500,PEARLS,9998,2,9995,28,,,10005,28,,,,,10001.5,28
-2,81500,BANANAS,4973,2,4972,28,,,4979,28,,,,,4976,8288
-2,81600,BANANAS,4973,10,4972,20,,,4979,20,,,,,4976,8339.5
-2,81600,PEARLS,9998,10,9995,20,,,10005,20,,,,,10001.5,28
-2,81700,PEARLS,9996,2,9995,25,,,10002,6,10004,2,10005,25,9999,30
-2,81700,BANANAS,4972,27,,,,,4977,7,4979,27,,,4974.5,8577.75
-2,81800,BANANAS,4973,8,4972,29,,,4979,29,,,,,4976,8593.5
-2,81800,PEARLS,9998,8,9996,1,9995,28,10004,1,10005,28,,,10001,28
-2,81900,PEARLS,9996,2,9995,25,,,10000,4,10004,2,10005,25,9998,28
-2,81900,BANANAS,4972,27,,,,,4978,2,4979,25,,,4975,8764.25
-2,82000,BANANAS,4976,5,4972,32,,,4978,2,4979,30,,,4977,8815.75
-2,82000,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,28
-2,82100,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,28
-2,82100,BANANAS,4972,21,,,,,4978,1,4979,21,,,4975,8847.5
-2,82200,BANANAS,4977,1,4972,30,,,4979,30,,,,,4978,8693.75
-2,82200,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,28
-2,82300,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,28
-2,82300,BANANAS,4972,27,,,,,4978,1,4979,26,,,4975,8857.5
-2,82400,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,32
-2,82400,BANANAS,4972,2,4971,24,,,4978,26,,,,,4975,8955
-2,82500,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,32
-2,82500,BANANAS,4972,26,,,,,4975,2,4979,26,,,4973.5,8694.25
-2,82600,PEARLS,9998,7,9996,2,9995,21,10004,2,10005,21,,,10001,32
-2,82600,BANANAS,4973,6,4972,23,,,4978,2,4979,21,,,4975.5,8761.25
-2,82700,PEARLS,10002,2,9996,1,9995,30,10004,1,10005,30,,,10003,32
-2,82700,BANANAS,4972,31,,,,,4978,1,4979,30,,,4975,8843.5
-2,82800,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,32
-2,82800,BANANAS,4972,22,,,,,4979,22,,,,,4975.5,8635.25
-2,82900,PEARLS,9996,1,9995,22,,,10002,1,10004,1,10005,22,9999,32
-2,82900,BANANAS,4972,23,,,,,4977,1,4979,23,,,4974.5,8579.75
-2,83000,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,32
-2,83000,BANANAS,4972,31,,,,,4979,31,,,,,4975.5,8570.5
-2,83100,BANANAS,4972,21,,,,,4979,21,,,,,4975.5,8528.5
-2,83100,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,32
-2,83200,BANANAS,4972,28,,,,,4978,1,4979,27,,,4975,8861.5
-2,83200,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,32
-2,83300,BANANAS,4972,22,,,,,4979,22,,,,,4975.5,8750.5
-2,83300,PEARLS,9995,22,,,,,10005,22,,,,,10000,24
-2,83400,BANANAS,4973,2,4972,28,,,4979,30,,,,,4976,8381.25
-2,83400,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,24
-2,83500,BANANAS,4973,2,4972,27,,,4977,1,4979,29,,,4975,8242.5
-2,83500,PEARLS,9996,2,9995,27,,,10002,1,10004,2,10005,27,9999,24
-2,83600,BANANAS,4972,25,,,,,4979,25,,,,,4975.5,8664.75
-2,83600,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,24
-2,83700,BANANAS,4972,27,,,,,4979,27,,,,,4975.5,8576
-2,83700,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,24
-2,83800,BANANAS,4972,32,,,,,4978,2,4979,30,,,4975,8830
-2,83800,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,28
-2,83900,BANANAS,4977,1,4972,1,4971,26,4978,27,,,,,4977.5,8903
-2,83900,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,28
-2,84000,BANANAS,4971,25,,,,,4978,25,,,,,4974.5,8881.25
-2,84000,PEARLS,9995,25,,,,,10005,25,,,,,10000,28
-2,84100,BANANAS,4971,26,,,,,4978,26,,,,,4974.5,9210
-2,84100,PEARLS,9995,26,,,,,10005,26,,,,,10000,28
-2,84200,BANANAS,4972,2,4971,25,,,4978,27,,,,,4975,8869.5
-2,84200,PEARLS,9996,2,9995,25,,,10002,1,10004,2,10005,25,9999,28
-2,84300,BANANAS,4971,25,,,,,4978,25,,,,,4974.5,8870.5
-2,84300,PEARLS,9995,25,,,,,10005,25,,,,,10000,28
-2,84400,BANANAS,4972,30,,,,,4977,7,4978,2,4979,28,4974.5,8668.75
-2,84400,PEARLS,9996,2,9995,28,,,10002,7,10004,2,10005,28,9999,28
-2,84500,BANANAS,4972,29,,,,,4977,6,4979,29,,,4974.5,8509
-2,84500,PEARLS,9996,1,9995,28,,,10002,6,10004,1,10005,28,9999,28
-2,84600,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,28
-2,84600,BANANAS,4973,2,4972,26,,,4979,28,,,,,4976,8149.75
-2,84700,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,36
-2,84700,BANANAS,4978,1,4973,28,,,4980,28,,,,,4979,7843.25
-2,84800,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,36
-2,84800,BANANAS,4973,1,4972,23,,,4979,24,,,,,4976,8257.25
-2,84900,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,36
-2,84900,BANANAS,4973,2,4972,26,,,4979,28,,,,,4976,8256.25
-2,85000,PEARLS,9995,30,,,,,9998,5,10005,30,,,9996.5,36
-2,85000,BANANAS,4971,30,,,,,4978,30,,,,,4974.5,8847.75
-2,85100,PEARLS,9996,1,9995,25,,,10002,2,10004,1,10005,25,9999,26
-2,85100,BANANAS,4972,1,4971,25,,,4976,2,4978,26,,,4974,8979.75
-2,85200,PEARLS,9996,1,9995,26,,,10002,1,10004,1,10005,26,9999,26
-2,85200,BANANAS,4972,27,,,,,4973,3,4977,1,4978,1,4972.5,8795.75
-2,85300,PEARLS,9996,2,9995,26,,,10002,6,10004,2,10005,26,9999,26
-2,85300,BANANAS,4975,5,4972,28,,,4977,6,4979,28,,,4976,8550.5
-2,85400,BANANAS,4973,6,4972,28,,,4979,29,,,,,4976,8208.5
-2,85400,PEARLS,9998,5,9996,1,9995,28,10004,1,10005,28,,,10001,26
-2,85500,BANANAS,4972,28,,,,,4975,3,4979,28,,,4973.5,8321.5
-2,85500,PEARLS,9995,28,,,,,10005,28,,,,,10000,26
-2,85600,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,26
-2,85600,BANANAS,4973,1,4972,28,,,4979,29,,,,,4976,8244
-2,85700,PEARLS,9995,28,,,,,10005,28,,,,,10000,26
-2,85700,BANANAS,4972,28,,,,,4979,28,,,,,4975.5,8227.25
-2,85800,BANANAS,4974,7,4973,29,,,4980,29,,,,,4977,7847
-2,85800,PEARLS,9998,7,9996,1,9995,28,10004,1,10005,28,,,10001,36
-2,85900,BANANAS,4974,2,4973,29,,,4980,30,,,,,4977,7354.5
-2,85900,PEARLS,9998,2,9996,1,9995,29,10004,1,10005,29,,,10001,36
-2,86000,PEARLS,9996,1,9995,22,,,10002,5,10004,1,10005,22,9999,32
-2,86000,BANANAS,4973,22,,,,,4978,5,4980,23,,,4975.5,7463.75
-2,86100,PEARLS,9998,3,9995,20,,,10005,20,,,,,10001.5,34
-2,86100,BANANAS,4976,3,4975,20,,,4982,20,,,,,4979,6391.5
-2,86200,BANANAS,4975,28,,,,,4976,2,4982,28,,,4975.5,6402.5
-2,86200,PEARLS,9995,28,,,,,10005,28,,,,,10000,34
-2,86300,BANANAS,4975,28,,,,,4981,1,4982,28,,,4978,6509.75
-2,86300,PEARLS,9996,1,9995,28,,,9998,1,10004,1,10005,28,9997,34
-2,86400,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,32
-2,86400,BANANAS,4975,31,,,,,4982,31,,,,,4978.5,6347.25
-2,86500,PEARLS,10002,1,9996,2,9995,21,10004,2,10005,21,,,10003,32
-2,86500,BANANAS,4975,23,,,,,4982,23,,,,,4978.5,6138.25
-2,86600,BANANAS,4975,22,,,,,4980,5,4982,22,,,4977.5,5990.75
-2,86600,PEARLS,9995,22,,,,,10002,5,10005,22,,,9998.5,34
-2,86700,BANANAS,4975,21,,,,,4982,21,,,,,4978.5,6186.75
-2,86700,PEARLS,9995,21,,,,,10005,21,,,,,10000,34
-2,86800,PEARLS,9995,23,,,,,10002,7,10005,23,,,9998.5,34
-2,86800,BANANAS,4976,23,,,,,4981,7,4983,23,,,4978.5,5714.5
-2,86900,PEARLS,9996,1,9995,22,,,10002,1,10004,1,10005,22,9999,34
-2,86900,BANANAS,4976,23,,,,,4981,1,4982,1,4983,22,4978.5,5707.25
-2,87000,PEARLS,9995,22,,,,,10005,22,,,,,10000,34
-2,87000,BANANAS,4976,22,,,,,4983,22,,,,,4979.5,5264.75
-2,87100,PEARLS,9995,23,,,,,10005,23,,,,,10000,34
-2,87100,BANANAS,4977,23,,,,,4984,23,,,,,4980.5,4865
-2,87200,PEARLS,9998,6,9995,20,,,10005,20,,,,,10001.5,34
-2,87200,BANANAS,4977,5,4976,20,,,4983,20,,,,,4980,5243.75
-2,87300,PEARLS,9995,30,,,,,10002,3,10005,30,,,9998.5,34
-2,87300,BANANAS,4976,30,,,,,4981,3,4983,30,,,4978.5,5538.75
-2,87400,PEARLS,9995,28,,,,,10005,28,,,,,10000,34
-2,87400,BANANAS,4975,28,,,,,4982,28,,,,,4978.5,5840.25
-2,87500,PEARLS,9996,2,9995,22,,,10002,5,10004,2,10005,22,9999,34
-2,87500,BANANAS,4976,24,,,,,4981,5,4982,2,4983,22,4978.5,5721.5
-2,87600,BANANAS,4976,30,,,,,4982,2,4983,28,,,4979,5685
-2,87600,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,34
-2,87700,BANANAS,4976,20,,,,,4981,2,4983,20,,,4978.5,5610.5
-2,87700,PEARLS,9995,20,,,,,9998,1,10002,2,10005,20,9996.5,34
-2,87800,BANANAS,4975,20,,,,,4982,20,,,,,4978.5,5863.25
-2,87800,PEARLS,9995,20,,,,,10005,20,,,,,10000,34
-2,87900,BANANAS,4976,25,,,,,4982,25,,,,,4979,5740.75
-2,87900,PEARLS,10002,4,9995,25,,,10005,25,,,,,10003.5,34
-2,88000,BANANAS,4976,27,,,,,4983,27,,,,,4979.5,5352.25
-2,88000,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,42
-2,88100,BANANAS,4976,28,,,,,4982,28,,,,,4979,5768.25
-2,88100,PEARLS,9995,28,,,,,10005,28,,,,,10000,42
-2,88200,BANANAS,4975,26,,,,,4977,3,4982,26,,,4976,5834.75
-2,88200,PEARLS,9995,26,,,,,10005,26,,,,,10000,42
-2,88300,BANANAS,4977,1,4976,26,,,4982,26,,,,,4979.5,5758
-2,88300,PEARLS,10002,1,9998,1,9996,2,10004,2,10005,24,,,10003,42
-2,88400,BANANAS,4981,1,4975,28,,,4982,28,,,,,4981.5,5804.25
-2,88400,PEARLS,9995,28,,,,,10005,28,,,,,10000,50
-2,88500,BANANAS,4976,2,4975,20,,,4982,22,,,,,4979,5870.75
-2,88500,PEARLS,10002,5,9996,2,9995,20,10004,2,10005,20,,,10003,50
-2,88600,BANANAS,4976,25,,,,,4983,25,,,,,4979.5,5331.25
-2,88600,PEARLS,9995,25,,,,,9998,1,10005,25,,,9996.5,60
-2,88700,BANANAS,4977,28,,,,,4984,28,,,,,4980.5,4941.25
-2,88700,PEARLS,9995,28,,,,,10005,28,,,,,10000,58
-2,88800,BANANAS,4978,5,4977,31,,,4984,31,,,,,4981,4684.75
-2,88800,PEARLS,9998,5,9996,2,9995,29,10000,4,10004,2,10005,29,9999,58
-2,88900,BANANAS,4977,27,,,,,4984,27,,,,,4980.5,4927.25
-2,88900,PEARLS,9995,27,,,,,10002,1,10005,27,,,9998.5,58
-2,89000,BANANAS,4978,1,4977,23,,,4984,24,,,,,4981,4240.5
-2,89000,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,58
-2,89100,PEARLS,9996,2,9995,27,,,10004,2,10005,27,,,10000,58
-2,89100,BANANAS,4983,1,4978,29,,,4984,2,4985,27,,,4983.5,4134.5
-2,89200,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,58
-2,89200,BANANAS,4978,2,4977,28,,,4984,30,,,,,4981,4320
-2,89300,PEARLS,10002,4,9995,25,,,10005,25,,,,,10003.5,58
-2,89300,BANANAS,4977,25,,,,,4984,25,,,,,4980.5,4429.5
-2,89400,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,58
-2,89400,BANANAS,4983,1,4977,23,,,4984,23,,,,,4983.5,4586.25
-2,89500,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,58
-2,89500,BANANAS,4978,27,,,,,4985,27,,,,,4981.5,3935.5
-2,89600,PEARLS,9995,26,,,,,10002,6,10005,26,,,9998.5,58
-2,89600,BANANAS,4978,26,,,,,4983,6,4985,26,,,4980.5,3877.25
-2,89700,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,58
-2,89700,BANANAS,4978,30,,,,,4985,30,,,,,4981.5,3862.5
-2,89800,BANANAS,4977,28,,,,,4984,28,,,,,4980.5,4533
-2,89800,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,58
-2,89900,PEARLS,9998,10,9995,26,,,10005,26,,,,,10001.5,58
-2,89900,BANANAS,4978,10,4977,26,,,4984,26,,,,,4981,4309.75
-2,90000,BANANAS,4977,23,,,,,4984,24,,,,,4980.5,4638.25
-2,90000,PEARLS,9995,24,,,,,10005,24,,,,,10000,58
-2,90100,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,58
-2,90100,BANANAS,4977,28,,,,,4983,28,,,,,4980,4992.5
-2,90200,BANANAS,4977,21,,,,,4984,21,,,,,4980.5,4810.5
-2,90200,PEARLS,10002,9,9995,21,,,10005,21,,,,,10003.5,62
-2,90300,PEARLS,9998,8,9995,23,,,10005,23,,,,,10001.5,62
-2,90300,BANANAS,4977,8,4976,23,,,4983,23,,,,,4980,5082.5
-2,90400,BANANAS,4977,25,,,,,4982,1,4984,25,,,4979.5,4828.25
-2,90400,PEARLS,9995,25,,,,,9998,1,10002,1,10005,25,9996.5,62
-2,90500,PEARLS,9995,24,,,,,10005,24,,,,,10000,62
-2,90500,BANANAS,4977,24,,,,,4984,24,,,,,4980.5,4485.25
-2,90600,BANANAS,4982,1,4977,10,4976,25,4983,25,,,,,4982.5,5044.5
-2,90600,PEARLS,9998,10,9995,25,,,10005,25,,,,,10001.5,62
-2,90700,PEARLS,9996,1,9995,27,,,10002,6,10004,1,10005,27,9999,62
-2,90700,BANANAS,4977,1,4976,27,,,4981,6,4983,28,,,4979,5091.25
-2,90800,BANANAS,4976,26,,,,,4982,1,4983,25,,,4979,5583.5
-2,90800,PEARLS,9996,1,9995,25,,,10000,3,10004,1,10005,25,9998,74
-2,90900,PEARLS,9995,26,,,,,10005,26,,,,,10000,74
-2,90900,BANANAS,4976,26,,,,,4983,26,,,,,4979.5,5607.75
-2,91000,BANANAS,4976,31,,,,,4977,1,4983,31,,,4976.5,5329.75
-2,91000,PEARLS,9996,1,9995,30,,,9998,1,10004,1,10005,30,9997,74
-2,91100,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,72
-2,91100,BANANAS,4979,1,4976,23,,,4982,2,4983,21,,,4980.5,5754.75
-2,91200,BANANAS,4976,26,,,,,4983,26,,,,,4979.5,5200.25
-2,91200,PEARLS,9995,26,,,,,10005,26,,,,,10000,72
-2,91300,PEARLS,9995,27,,,,,10005,27,,,,,10000,72
-2,91300,BANANAS,4976,27,,,,,4983,27,,,,,4979.5,5301.5
-2,91400,PEARLS,10002,1,9995,22,,,10005,22,,,,,10003.5,72
-2,91400,BANANAS,4976,22,,,,,4983,22,,,,,4979.5,5673.75
-2,91500,PEARLS,9995,26,,,,,9998,1,10005,26,,,9996.5,74
-2,91500,BANANAS,4976,25,,,,,4983,26,,,,,4979.5,5714.5
-2,91600,PEARLS,9996,1,9995,29,,,10002,9,10004,1,10005,29,9999,74
-2,91600,BANANAS,4980,4,4976,30,,,4981,9,4983,30,,,4980.5,5473.75
-2,91700,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,74
-2,91700,BANANAS,4976,2,4975,21,,,4982,23,,,,,4979,5907.25
-2,91800,PEARLS,9995,24,,,,,10005,24,,,,,10000,74
-2,91800,BANANAS,4975,24,,,,,4982,24,,,,,4978.5,5912.25
-2,91900,PEARLS,10002,1,9995,22,,,10005,22,,,,,10003.5,74
-2,91900,BANANAS,4975,21,,,,,4982,22,,,,,4978.5,6341.5
-2,92000,BANANAS,4975,28,,,,,4982,28,,,,,4978.5,5972.75
-2,92000,PEARLS,9995,28,,,,,10005,28,,,,,10000,76
-2,92100,BANANAS,4976,1,4975,21,,,4978,3,4982,22,,,4977,5930.25
-2,92100,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,76
-2,92200,BANANAS,4975,30,,,,,4982,30,,,,,4978.5,6068.75
-2,92200,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,76
-2,92300,BANANAS,4976,28,,,,,4977,1,4981,6,4982,2,4976.5,5749.75
-2,92300,PEARLS,9996,2,9995,27,,,10002,6,10004,2,10005,27,9999,76
-2,92400,BANANAS,4975,27,,,,,4982,27,,,,,4978.5,6153.5
-2,92400,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,72
-2,92500,BANANAS,4975,27,,,,,4976,11,4982,28,,,4975.5,6279.25
-2,92500,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,72
-2,92600,BANANAS,4976,22,,,,,4982,1,4983,22,,,4979,5672
-2,92600,PEARLS,10002,5,9996,1,9995,22,10004,1,10005,22,,,10003,72
-2,92700,BANANAS,4976,20,,,,,4982,20,,,,,4979,5717.75
-2,92700,PEARLS,9995,20,,,,,10005,20,,,,,10000,72
-2,92800,BANANAS,4976,22,,,,,4983,22,,,,,4979.5,5294
-2,92800,PEARLS,9995,22,,,,,9998,5,10005,22,,,9996.5,72
-2,92900,BANANAS,4976,21,,,,,4983,21,,,,,4979.5,5238.75
-2,92900,PEARLS,9995,21,,,,,10005,21,,,,,10000,72
-2,93000,BANANAS,4976,22,,,,,4983,22,,,,,4979.5,5467.75
-2,93000,PEARLS,10002,1,9996,2,9995,20,10004,2,10005,20,,,10003,72
-2,93100,BANANAS,4976,21,,,,,4982,1,4983,20,,,4979,5553
-2,93100,PEARLS,9996,1,9995,20,,,9998,1,10004,1,10005,20,9997,74
-2,93200,BANANAS,4976,30,,,,,4982,2,4983,28,,,4979,5535.75
-2,93200,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,72
-2,93300,BANANAS,4977,8,4976,25,,,4982,1,4983,24,,,4979.5,5672.75
-2,93300,PEARLS,9998,8,9996,1,9995,24,10004,1,10005,24,,,10001,72
-2,93400,BANANAS,4980,5,4975,26,,,4982,26,,,,,4981,5939.75
-2,93400,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,70
-2,93500,PEARLS,9995,28,,,,,9998,1,10005,28,,,9996.5,70
-2,93500,BANANAS,4975,28,,,,,4982,28,,,,,4978.5,6203.25
-2,93600,PEARLS,9995,30,,,,,10002,8,10005,30,,,9998.5,68
-2,93600,BANANAS,4974,30,,,,,4979,8,4981,30,,,4976.5,6685
-2,93700,PEARLS,9995,29,,,,,10002,7,10005,29,,,9998.5,70
-2,93700,BANANAS,4974,29,,,,,4979,8,4981,29,,,4976.5,6657
-2,93800,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,70
-2,93800,BANANAS,4975,2,4974,26,,,4981,28,,,,,4978,6539
-2,93900,PEARLS,9995,28,,,,,9998,1,10005,28,,,9996.5,70
-2,93900,BANANAS,4975,28,,,,,4978,4,4982,28,,,4976.5,6307.25
-2,94000,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,68
-2,94000,BANANAS,4974,30,,,,,4981,30,,,,,4977.5,6892
-2,94100,PEARLS,9995,28,,,,,10002,9,10005,28,,,9998.5,68
-2,94100,BANANAS,4974,28,,,,,4979,9,4981,28,,,4976.5,6640.25
-2,94200,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,68
-2,94200,BANANAS,4975,1,4974,24,,,4981,25,,,,,4978,6653.25
-2,94300,PEARLS,9995,22,,,,,10005,22,,,,,10000,68
-2,94300,BANANAS,4974,21,,,,,4975,8,4981,22,,,4974.5,7115
-2,94400,BANANAS,4974,23,,,,,4981,24,,,,,4977.5,7088
-2,94400,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,68
-2,94500,BANANAS,4974,23,,,,,4975,1,4981,23,,,4974.5,6834.25
-2,94500,PEARLS,9995,23,,,,,9998,1,10005,23,,,9996.5,68
-2,94600,PEARLS,9995,30,,,,,10005,30,,,,,10000,68
-2,94600,BANANAS,4974,30,,,,,4981,30,,,,,4977.5,6674.5
-2,94700,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,68
-2,94700,BANANAS,4975,22,,,,,4981,2,4982,20,,,4978,6449.25
-2,94800,BANANAS,4975,26,,,,,4980,6,4982,26,,,4977.5,6153.75
-2,94800,PEARLS,9996,1,9995,25,,,10002,2,10004,1,10005,25,9999,32
-2,94900,BANANAS,4975,30,,,,,4982,30,,,,,4978.5,5873.75
-2,94900,PEARLS,9995,30,,,,,10005,30,,,,,10000,32
-2,95000,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,32
-2,95000,BANANAS,4976,2,4975,21,,,4982,23,,,,,4979,5893
-2,95100,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,32
-2,95100,BANANAS,4975,2,4974,23,,,4981,25,,,,,4978,6569
-2,95200,BANANAS,4974,23,,,,,4981,23,,,,,4977.5,6815
-2,95200,PEARLS,9995,23,,,,,10005,23,,,,,10000,24
-2,95300,BANANAS,4974,30,,,,,4981,31,,,,,4977.5,6705.25
-2,95300,PEARLS,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003,24
-2,95400,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,26
-2,95400,BANANAS,4974,25,,,,,4981,25,,,,,4977.5,6856.75
-2,95500,PEARLS,9995,21,,,,,10002,10,10005,21,,,9998.5,26
-2,95500,BANANAS,4974,21,,,,,4979,10,4981,21,,,4976.5,6642.75
-2,95600,BANANAS,4980,1,4979,2,4975,22,4981,1,4982,21,,,4980.5,6392.75
-2,95600,PEARLS,10000,5,9996,1,9995,21,10004,1,10005,21,,,10002,26
-2,95700,BANANAS,4975,32,,,,,4981,2,4982,30,,,4978,6388
-2,95700,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,26
-2,95800,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,26
-2,95800,BANANAS,4975,25,,,,,4982,26,,,,,4978.5,5783.25
-2,95900,PEARLS,9996,1,9995,24,,,10002,5,10004,1,10005,24,9999,26
-2,95900,BANANAS,4975,25,,,,,4980,4,4982,25,,,4977.5,6108.75
-2,96000,PEARLS,9998,7,9995,21,,,10005,21,,,,,10001.5,42
-2,96000,BANANAS,4976,7,4975,21,,,4982,21,,,,,4979,5813.25
-2,96100,PEARLS,9995,30,,,,,10005,30,,,,,10000,42
-2,96100,BANANAS,4975,30,,,,,4977,4,4982,30,,,4976,5974
-2,96200,PEARLS,9996,2,9995,27,,,10002,6,10004,2,10005,27,9999,37
-2,96200,BANANAS,4980,3,4975,29,,,4982,29,,,,,4981,6238
-2,96300,PEARLS,9995,24,,,,,10005,24,,,,,10000,37
-2,96300,BANANAS,4975,24,,,,,4982,24,,,,,4978.5,6052.25
-2,96400,PEARLS,10002,3,9998,3,9996,1,10004,1,10005,26,,,10003,37
-2,96400,BANANAS,4976,3,4975,27,,,4982,27,,,,,4979,6261.5
-2,96500,BANANAS,4975,23,,,,,4982,23,,,,,4978.5,5986.5
-2,96500,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,43
-2,96600,BANANAS,4976,6,4975,31,,,4981,2,4982,29,,,4978.5,6376.5
-2,96600,PEARLS,9998,6,9996,2,9995,29,10004,2,10005,29,,,10001,43
-2,96700,BANANAS,4975,25,,,,,4980,10,4981,2,4982,23,4977.5,6372.25
-2,96700,PEARLS,9996,2,9995,23,,,10002,10,10004,2,10005,23,9999,43
-2,96800,BANANAS,4980,1,4975,2,4974,25,4981,27,,,,,4980.5,6655.5
-2,96800,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,43
-2,96900,BANANAS,4975,10,4974,21,,,4981,21,,,,,4978,6742.25
-2,96900,PEARLS,9998,10,9995,21,,,10005,21,,,,,10001.5,43
-2,97000,BANANAS,4974,24,,,,,4981,24,,,,,4977.5,6871.25
-2,97000,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,58
-2,97100,BANANAS,4974,20,,,,,4979,2,4981,20,,,4976.5,7248.75
-2,97100,PEARLS,10000,3,9995,20,,,10002,2,10005,20,,,10001,58
-2,97200,BANANAS,4974,22,,,,,4981,22,,,,,4977.5,7040.75
-2,97200,PEARLS,9995,22,,,,,10005,22,,,,,10000,58
-2,97300,BANANAS,4974,2,4973,30,,,4975,5,4980,32,,,4974.5,7456.75
-2,97300,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,118
-2,97400,BANANAS,4977,1,4974,5,4973,31,4980,31,,,,,4978.5,7784
-2,97400,PEARLS,9998,4,9996,1,9995,30,10004,1,10005,30,,,10001,120
-2,97500,BANANAS,4974,6,4973,21,,,4980,22,,,,,4977,7497.75
-2,97500,PEARLS,9998,5,9996,1,9995,21,10004,1,10005,21,,,10001,120
-2,97600,BANANAS,4974,31,,,,,4980,1,4981,30,,,4977,7184.5
-2,97600,PEARLS,9996,1,9995,30,,,9998,1,10004,1,10005,30,9997,120
